finding_stable_ids,escalation_batch_id,decision_target_key,non_owner_identity_hash,unresolved_category,owner_status_before,owner_decision_before,owner_note_before_prefix,owner_status_after,owner_decision_after,owner_note_after_prefix,decision_rule,decision_provenance
"g2/a1/nb|a1-aufs|a1.card.a1-aufs.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","7bcb1a760ba0bce9c5e61c03d2b5e006d73060e274ac59ea3e86a496e4c4ab52","2b71d8d374994f4f69b135b9798ddc3421b4914aa128cf1f3bc13eac76abc8a3","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-aus|a1.card.a1-aus.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","03aa13a7be30ec8ace686da91541cccdfdda41862d549a9c227dc3772230491d","9118b606fd0e9dda2e46b97567f83cfa1320a9a0904b04d8c19deafae4372417","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-aus|a1.card.a1-aus.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","222b0be9587768829df0bd205c5d8f97607da9fe94856ceaf9f612fe67a22075","dbb0a63e5bac4f5476e14fbdc43e1c266d84198500b342a95b3a4087430da50d","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-besuchen|a1.card.a1-besuchen.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","15046dfecb91620de3100840b565ae79a1631b05914e217c8171ec3b0b1dcd49","533be0efaf71566978508843743dcb297da72aeee65e55130052b7901fbd8637","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-besuch|a1.card.a1-besuch.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","0877994a82695137a7010be8ed9a15846c65b1c063285c65bd5995eb7e158e26","a4e2ebdb2a809b39aee77873f2e33176c871eca60d856f954e8b16993d8b4ba4","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-bringen|a1.card.a1-bringen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","1f4278b670bfe756b0dd051a64f48938bf2554d540f81f4aa35443d506e2ae20","24af10a03d2929d8164884218a9ba6497a006ca2c30ba5ec419314a6906f65b4","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-bringen|a1.card.a1-bringen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","cad4344bee9fb688d79f1a29fb2d491a3a03cb096a21a431e135ccbbee528706","8a2d9373ddcf3ea834ade263ec2dbacf34ad85bec017b651ea274ee4b16d2305","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-dass|a1.card.a1-dass.study.comparison[1].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","07e60bccc5fa0c6cbb98d7a5070fde67c21afa32dcc0482168f5bbfcb59f34f9","862deb792707def5c8c10631160b006fc1b845b3888b49ce5a70cdbce96ed811","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-das|a1.card.a1-das.study.comparison[2].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","855421f4ac5211acd2b16a3405b7c2f87a8dfc9de74f07240b384653f4fe37bd","7393a534038db8e7e3cef0ff921918e988fbe62ae5b1328c882c92a699454a66","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-da|a1.card.a1-da.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","e8e3b97b7663df81995af11207588f1df53f94cb1a7f57b4e308d9aa0bf02ad0","435677f2b343b04a7f7b92a8961a3a2cdf374a536626729d04b9703d2bca72d2","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-einmal|a1.card.a1-einmal.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","a9cabd75dcb50b778a3fb805f24fa0315cf2557af20cb6629506dd5941be2331","6172f28600bb10c09c5e09103be2d68406f7a653e74c0dd1fcadda2cf10a0ab4","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-einmal|a1.card.a1-einmal.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","133acc171e36b63f52fdf693687d3329476e236fa6e1a6af9e56db9fa3d9c1b3","1154beae3d17815a2ff73209ce6eeeac8d4fd219c529fbfab63ad2af4e37e042","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-ein|a1.card.a1-ein.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","bd102cb9e6000a0cac1249684d95affac7e67672912f6fd4ab283f8f812d7755","f15d817e6b57a4740b03465fc0f615b271824dfed9a78819fda0f0c0eab48701","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-ein|a1.card.a1-ein.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","3d6d806d0f45ed7852a78cf3daacf4392e82bc2550a72b17fe19e7a87271aef6","185c06d4b71e9dff5dc2e4766edf51ccfbec5cab3c9ca9babaaf64546f04b58b","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-eis|a1.card.a1-eis.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","0dc414c1824fe8214a894c6cd2b376ec9f30407cf6967389f3a75869dabcef0d","367a4a2464b11cd3112ed4c66d7c7e47c3f8752a675c5fa5fbf9e8e1f62ec112","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-eis|a1.card.a1-eis.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","73a4d197725c0f3f5a508afb9c48ac682757c2d3b9d64898d8198dbefad58251","0cc1f5df52516a0d0474a803865d13c1ccc05d15f0f45795841299f6fb9df898","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-erst|a1.card.a1-erst.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","bc24f076d221aac883c32be2ed1769c0c52073855550d74e25272d25f7f97a53","6d505808b35a9a92179f144a00c0c78ee3e2cdf4e8b165287b4c3702ae785065","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-erst|a1.card.a1-erst.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","bc0c24b3f0a484cb7d24c2330709543f6520a3e6d697cbde470464a366570e87","0a28a917c15d300127290a479d2f1306f8df5011b33261a34191a883f49d4544","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-erst|a1.card.a1-erst.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","0ba920143fc88bbad7c66137523b8e1334447d626bec80806ed4a7fe06a1b0ff","cd2a609511f8ca3549c05e9a1966723a46cfe92c609ccb2a2e61443aae531abf","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-es|a1.card.a1-es.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","fad8a6eab6e5e314d9b1e440187a0650ecfc6d449a6a20ffa46b1f926c261438","74be4b8d3f0ecd41dcf4c5a95f35117010da64dce8ff68e41ec93f0f891ad806","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-es|a1.card.a1-es.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","266a4947b5137cfef151502fbe12398e7ffe7d16a63958e8367d9d60c2b46f9a","46edd3f06229ab42e3d7ef4aa9abd0e2c2fb56c49c4ea22adc44d6cb6810ac5e","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-es|a1.card.a1-es.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","59d0fd8d8e5da5f08a813685762a7fa7ace38f15e53aa570bb511752a05b99cc","57d075401008c3235de281a70cc2bc42f5b42b96ce2e9fa623fff68a06af4290","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-etwas|a1.card.a1-etwas.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","592bebbd446e1ba7febd9b8eef1e2b076d6618791595ff7973dd674016c38948","30fc145ad5c4f92e3f7020c509bb4522ad83e19727958eaa7479d6ddc028f230","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-etwas|a1.card.a1-etwas.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","f073a7214a2b32aa119fb2bd89552ac92dd28288c4766d2d70d73a5bbcd80373","2b31c7023539c21f2d490db5d0cb99ef6351d7aa268df81799ee8ff9ae4e901a","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-euch|a1.card.a1-euch.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","dca07d74cc0825cbca3e39b7aa41330ac11aaff4035dc69969ae6afdbd457202","1795dfb9e8e031e451130a3757cb39234df9fd94c1a1b1167c3d86e5b69778c2","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-euch|a1.card.a1-euch.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","195275fc9d34e853af8df59a542d8067d81812f8a6067381baf1ba8ac5f113cd","e949098502fe9fac4b5f99d1f3abfd6afc8aa9345278529def87ab221577934c","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-fahren|a1.card.a1-fahren.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","b2553f67f05d969f8cdd55db15e1c0d2f285b46a149cd7167ad2e78a9e9d60fa","3a0471bfc1e439457c26bd3ff7907b50466708f4cad0b1062d311fedb732c434","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-fahren|a1.card.a1-fahren.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","e2317dd822932460c7966d7005207a84b9860c97e4aff44c61d7e4145b8bc89f","91fdbe773166c18bd3126750322280dda91cf32771cb96171d1c0eda90a9ad0f","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-finden|a1.card.a1-finden.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","4ee3e4bb3a60e5acff499e628960fa35ff98072ab361fd9c1f43298c819f57ab","f836a14f31fc2812de80cdaa92f12aacc33890423baf462929026704930a07e3","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-finden|a1.card.a1-finden.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","406921feedd44919595064d5773e183105b27cdc2e272e8edd2ca63b3e28f6c4","3d33c826916ae24d07beab9d3fc7f5c734003c9b35cd64912de915e589aeb958","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-frau|a1.card.a1-frau.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","ada88fcaccab8843811daac809e69386ed9209325bd57cc5e8832676f9cdd1ba","3e48e73f38851ae7e4be05904e402f3ae41acde3d9485527b00a176a525775da","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-frau|a1.card.a1-frau.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","01012ec72a0a4f0da6b2c6747d68283dd2b08cc889e3cb075b37fb6205008ade","5481d862716f277c34f784784d1c6eb70470e3604b5adfa3fe992e5dd36bf8a3","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-fuer|a1.card.a1-fuer.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","b1bc339656d8a69f2633d4739e1e2f80f72758d844ef66678ab5d3a440bacc9e","3eba00052031b85adcedeca39d2392fa4d769ec8eeb61d0a297f5036cd3fa91e","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-fuer|a1.card.a1-fuer.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","33d6b091593450a2deee35c10b0be70a6f40695406fd5d72154a57f9888ada67","ec683cb47657e9a654a579bb3872fa4730d90cfec987cc3e3aec5a791cd0c8d0","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-ganz-study|a1.card.a1-ganz-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","ea0f5ec167a93afb9260fd01a00140ee343fc4f9960aee87cbbab634bf3b9452","1064643e83df1934d88f3e84e815a8e77e526a20b075b5b2f68d617d1bf19218","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-gefallen-study|a1.card.a1-gefallen-study.study.comparison[0].meaning|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","62018f404f66964f195bc32ab22708cb0203e8b7f4008c99b49778ebd61ba98b","9846618267c3b130604b47c7e2774c1a8fa51736284b97a075706e33db2abbda","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-gleich|a1.card.a1-gleich.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","10b509fbd747bf17c0520a29836742000f1aa2f83f2f908d6d5256f0ac13acb2","0ac24af9a95cd44a7f407fbd1c3809a0277f95536d2c980ff1990eab44222f3e","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-gleich|a1.card.a1-gleich.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","da65eec66d32a004fea57b9be4b63bd7e10c98f9bee1cd1630fb5b0f5d7a37c8","8de2b52631b136ac34e4605ffc550d4e4cc2a3283074cff3cfa95478cb4c3152","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-halten|a1.card.a1-halten.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","2dd1c39de9f910f06453513feae02d0307774f6e588bb78dfa073b12d11aa5e9","c48bff20a478eabaa0b8ace4506b25a5a45c8c51e35c34dca1bd51523fd7363b","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-halten|a1.card.a1-halten.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","34e4657e07dc4dbfd2bda6af1ee4d32ca28ab904dc05c355b1e6efd394d2d4ae","2683c591919c9bec2950accff8a0ea46c9cdf5259bfa82bd48fa1d820c3644b2","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-heissen|a1.card.a1-heissen.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","2c9f6465623bf1ba4566e89358d992a1ccc3fa72f2aac3f211e42a7b9dc1aee5","456ddf49fa45fcf823f970f923f35979e398787217d4519863f490793099e1ac","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-heissen|a1.card.a1-heissen.study.translation|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","063b0318919772dd83e8087c71d1b2ed6d2a83a83025885abed6198192c19165","e9646e14db1cea7f0f41dd84d7c441ef87358f3e2e66f7bc41cf0ceae3d88932","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
"g2/a1/nb|a1-hoeren-study|a1.card.a1-hoeren-study.native|MULTI_TRANSLATION|deterministic/multi-translation","ESC-044","a9b0f80aa4e39ac7af5be6d7f338b227b37ed109cebedf6e21c8606262717319","ecc2d2c9bf5921a7eda2436da7cb1f98354231d731fafea59e08d3631663f444","MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED","DECIDED","NELABOT","MULTI_TRANSLATION_VALID:","PENDING","","OWNER_REVIEW_REQUIRED: MULTI_TRANSLATION_SCALAR_DECISION_REQUIRED. mapping=EXACT","UNCHANGED_SINCE_DISCOVERY_SCALAR","AUTOMATIC_RULE_DECISION"
